" Spectrum" ," Sample" ," User" ," Live time" ," Real time" ," Excitation" ," Throughput" ," Mg-Ka Chi2" ," Mg-Ka Area" ," Mg-Ka AreaStd" ," Mg-Ka cps" ," Mg-Ka cpsStd" ," Al-Ka Chi2" ," Al-Ka Area" ," Al-Ka AreaStd" ," Al-Ka cps" ," Al-Ka cpsStd" ," Si-Ka Chi2" ," Si-Ka Area" ," Si-Ka AreaStd" ," Si-Ka cps" ," Si-Ka cpsStd" ," P -Ka Chi2" ," P -Ka Area" ," P -Ka AreaStd" ," P -Ka cps" ," P -Ka cpsStd" ," S -Ka Chi2" ," S -Ka Area" ," S -Ka AreaStd" ," S -Ka cps" ," S -Ka cpsStd" ," Cl-Ka Chi2" ," Cl-Ka Area" ," Cl-Ka AreaStd" ," Cl-Ka cps" ," Cl-Ka cpsStd" ," Ar-Ka Chi2" ," Ar-Ka Area" ," Ar-Ka AreaStd" ," Ar-Ka cps" ," Ar-Ka cpsStd" ," K -Ka Chi2" ," K -Ka Area" ," K -Ka AreaStd" ," K -Ka cps" ," K -Ka cpsStd" ," Ca-Ka Chi2" ," Ca-Ka Area" ," Ca-Ka AreaStd" ," Ca-Ka cps" ," Ca-Ka cpsStd" ," Ti-Ka Chi2" ," Ti-Ka Area" ," Ti-Ka AreaStd" ," Ti-Ka cps" ," Ti-Ka cpsStd" ," V -Ka Chi2" ," V -Ka Area" ," V -Ka AreaStd" ," V -Ka cps" ," V -Ka cpsStd" ," Cr-Ka Chi2" ," Cr-Ka Area" ," Cr-Ka AreaStd" ," Cr-Ka cps" ," Cr-Ka cpsStd" ," Mn-Ka Chi2" ," Mn-Ka Area" ," Mn-Ka AreaStd" ," Mn-Ka cps" ," Mn-Ka cpsStd" ," Fe-Ka Chi2" ," Fe-Ka Area" ," Fe-Ka AreaStd" ," Fe-Ka cps" ," Fe-Ka cpsStd" ," Co-Ka Chi2" ," Co-Ka Area" ," Co-Ka AreaStd" ," Co-Ka cps" ," Co-Ka cpsStd" ," Ni-Ka Chi2" ," Ni-Ka Area" ," Ni-Ka AreaStd" ," Ni-Ka cps" ," Ni-Ka cpsStd" ," Cu-Ka Chi2" ," Cu-Ka Area" ," Cu-Ka AreaStd" ," Cu-Ka cps" ," Cu-Ka cpsStd" ," Rh-La-Inc Chi2" ," Rh-La-Inc Area" ," Rh-La-Inc AreaStd" ," Rh-La-Inc cps" ," Rh-La-Inc cpsStd" ," Rh-La-Coh Chi2" ," Rh-La-Coh Area" ," Rh-La-Coh AreaStd" ," Rh-La-Coh cps" ," Rh-La-Coh cpsStd" ," Ba-La Chi2" ," Ba-La Area" ," Ba-La AreaStd" ," Ba-La cps" ," Ba-La cpsStd" 
MI18-L8-B!0!0!1368.0!2019-04-17!15-36-32!15!10!1500!1368.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1368.0,1368.0,15,19,XRay Tube Generator,1.18E+05,1.7,349,39,23.3,2.6,2.0,8995,105,599.7,7.0,8.4,76387,279,5092.48,18.61,0.9,737,62,49.1,4.1,15.5,8394,130,559.6,8.7,4.9,5127,216,341.82,14.39,2.8,-949,197,-63.28,13.16,15.3,74610,315,4973.98,20.98,1.9,43965,271,2930.97,18.06,0.8,33396,274,2226.40,18.27,0.3,2026,223,135.07,14.88,0.5,1754,223,116.91,14.86,0.9,6802,248,453.43,16.52,3.8,455128,702,30341.86,46.82,20.0,6574,269,438.24,17.92,0.6,531,222,35.37,14.79,1.2,942,213,62.81,14.18,0.0,-349,1,-23.282,0.037,5.5,124879,382,8325.28,25.44,1.5,2309,177,153.92,11.79
MI18-L8-B!0!0!1370.0!2019-04-17!15-37-02!15!10!1500!1370.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1370.0,1370.0,15,19,XRay Tube Generator,1.18E+05,0.6,346,38,23.0,2.6,4.4,7938,99,529.2,6.6,5.3,73031,273,4868.72,18.23,0.9,561,61,37.4,4.1,11.5,8695,133,579.7,8.9,3.0,4826,265,321.76,17.68,2.4,-749,325,-49.92,21.67,8.8,69038,306,4602.56,20.43,2.7,39754,264,2650.24,17.57,0.8,36535,359,2435.68,23.91,0.6,1492,244,99.45,16.28,0.5,1635,229,108.98,15.25,0.9,7476,252,498.43,16.78,3.8,458074,721,30538.25,48.05,20.4,6882,275,458.79,18.31,0.6,698,224,46.51,14.91,0.6,1143,219,76.18,14.59,0.0,318,1,21.207,0.037,5.4,126545,440,8436.32,29.30,1.0,2576,243,171.73,16.18
MI18-L8-B!0!0!1372.0!2019-04-17!15-37-33!15!10!1500!1372.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1372.0,1372.0,15,19,XRay Tube Generator,1.20E+05,1.0,439,38,29.3,2.6,1.2,8463,101,564.2,6.8,8.5,79775,285,5318.35,19.01,1.2,698,62,46.5,4.1,15.6,9611,136,640.7,9.1,4.9,5084,267,338.94,17.77,3.6,-1684,328,-112.28,21.85,17.0,71405,313,4760.34,20.84,1.1,42141,269,2809.42,17.93,0.6,37243,360,2482.87,23.97,0.3,1831,245,122.05,16.32,0.7,1377,228,91.79,15.23,0.7,7224,250,481.57,16.70,5.3,469459,727,31297.26,48.49,25.0,6916,274,461.06,18.29,0.5,987,224,65.82,14.93,1.5,841,219,56.06,14.60,0.0,-3231,1,-215.412,0.037,6.8,128329,443,8555.24,29.52,3.3,2066,242,137.75,16.14
MI18-L8-B!0!0!1374.0!2019-04-17!15-38-03!15!10!1500!1374.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1374.0,1374.0,15,19,XRay Tube Generator,1.21E+05,1.8,379,39,25.3,2.6,2.7,7658,98,510.6,6.5,8.3,75845,278,5056.32,18.55,1.0,694,62,46.3,4.1,12.6,9480,136,632.0,9.1,3.8,5052,219,336.80,14.61,1.3,-341,200,-22.74,13.35,12.9,71340,308,4756.00,20.56,1.8,40417,264,2694.49,17.62,1.0,36583,281,2438.90,18.75,1.2,1311,224,87.42,14.93,0.7,1845,225,123.03,14.99,0.4,6115,248,407.66,16.52,5.0,484874,722,32324.96,48.13,24.8,7460,272,497.32,18.16,0.9,806,222,53.70,14.82,1.4,1096,213,73.09,14.22,0.0,4774,1,318.242,0.037,4.5,127553,386,8503.55,25.73,1.8,1833,179,122.21,11.93
MI18-L8-B!0!0!1376.0!2019-04-17!15-38-32!15!10!1500!1376.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1376.0,1376.0,15,19,XRay Tube Generator,1.22E+05,1.5,366,38,24.4,2.5,1.7,7963,99,530.9,6.6,8.6,76899,280,5126.62,18.67,1.2,652,61,43.5,4.1,16.7,10122,140,674.8,9.3,2.3,5057,268,337.15,17.87,2.3,-768,329,-51.19,21.97,11.8,68725,307,4581.65,20.46,1.5,36711,258,2447.40,17.17,1.6,32146,350,2143.07,23.31,0.6,978,242,65.21,16.16,0.7,1570,230,104.66,15.32,0.5,5819,251,387.95,16.72,4.8,504956,751,33663.72,50.05,20.6,7424,278,494.96,18.53,0.7,970,222,64.70,14.83,1.0,1248,219,83.23,14.62,0.0,-3685,1,-245.661,0.037,4.0,128567,444,8571.16,29.59,3.7,2133,241,142.19,16.03
MI18-L8-B!0!0!1378.0!2019-04-17!15-39-02!15!10!1500!1378.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1378.0,1378.0,15,20,XRay Tube Generator,1.24E+05,0.4,307,37,20.4,2.5,2.4,8107,100,540.4,6.7,10.7,76541,279,5102.76,18.60,0.4,638,61,42.6,4.0,10.1,10369,139,691.3,9.2,6.2,5426,220,361.74,14.69,2.7,-1401,198,-93.43,13.19,13.8,64581,298,4305.40,19.85,1.4,37994,258,2532.95,17.22,1.3,33209,275,2213.96,18.30,0.6,1439,225,95.92,14.97,0.5,1792,225,119.46,15.00,0.3,6292,249,419.44,16.58,6.2,523113,746,34874.20,49.76,29.2,7391,275,492.73,18.34,0.6,617,223,41.10,14.85,0.3,1577,215,105.13,14.34,0.0,3103,1,206.899,0.037,6.4,130510,389,8700.69,25.96,2.9,1777,178,118.49,11.83
MI18-L8-B!0!0!1380.0!2019-04-17!15-39-32!15!10!1500!1380.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1380.0,1380.0,15,20,XRay Tube Generator,1.26E+05,0.5,299,39,19.9,2.6,2.9,7691,99,512.7,6.6,6.5,76727,280,5115.15,18.69,1.1,434,151,28.95,10.06,7.1,11751,146,783.4,9.8,5.3,5060,265,337.34,17.68,1.6,-793,326,-52.89,21.76,16.1,62813,298,4187.55,19.83,1.2,34631,253,2308.73,16.90,0.9,29153,344,1943.56,22.93,0.3,1480,243,98.69,16.21,0.5,1957,231,130.48,15.37,0.5,6203,252,413.56,16.81,4.5,560260,785,37350.68,52.33,25.5,7992,283,532.81,18.86,0.5,559,223,37.29,14.89,0.8,1049,220,69.94,14.68,6.1,161,120,10.7,8.0,4.5,126160,439,8410.67,29.28,1.5,1778,240,118.55,15.97
MI18-L8-B!0!0!1382.0!2019-04-17!15-40-03!15!10!1500!1382.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1382.0,1382.0,15,20,XRay Tube Generator,1.24E+05,0.4,320,37,21.3,2.5,1.6,6663,92,444.2,6.1,7.7,73917,275,4927.81,18.30,1.1,549,60,36.6,4.0,6.9,10105,295,673.67,19.66,3.2,4210,262,280.65,17.50,1.2,-468,319,-31.22,21.25,8.6,59195,290,3946.35,19.30,1.0,34123,252,2274.84,16.78,0.7,25999,335,1733.29,22.32,0.7,1129,240,75.28,15.97,0.2,1395,230,92.97,15.31,0.4,5783,252,385.55,16.78,5.2,552785,780,36852.31,51.98,25.7,7691,281,512.70,18.76,0.3,481,223,32.08,14.90,1.0,1121,220,74.71,14.69,4.0,1414,227,94.25,15.15,5.2,120891,429,8059.41,28.62,1.1,1758,235,117.22,15.70
MI18-L8-B!0!0!1384.0!2019-04-17!15-40-33!15!10!1500!1384.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1384.0,1384.0,15,19,XRay Tube Generator,1.21E+05,0.5,372,37,24.8,2.5,3.0,5429,84,361.9,5.6,5.7,70083,267,4672.23,17.82,1.0,641,59,42.7,3.9,8.6,14098,151,939.89,10.09,2.7,4491,212,299.37,14.16,1.5,2,197,0.10,13.13,11.6,49402,271,3293.47,18.06,1.1,34398,251,2293.21,16.73,0.6,23863,256,1590.85,17.06,0.8,1494,222,99.62,14.82,0.6,1693,227,112.86,15.12,0.5,6073,250,404.85,16.68,5.8,527215,749,35147.69,49.95,26.3,7505,276,500.30,18.41,0.5,691,224,46.08,14.94,1.4,738,213,49.19,14.23,0.0,-1624,1,-108.297,0.037,3.3,119564,374,7970.91,24.96,1.1,1477,172,98.47,11.47
MI18-L8-B!0!0!1386.0!2019-04-17!15-41-02!15!10!1500!1386.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1386.0,1386.0,15,20,XRay Tube Generator,1.24E+05,1.1,225,37,15.0,2.4,0.6,6611,92,440.8,6.1,10.2,80014,298,5334.27,19.89,0.7,614,70,40.9,4.7,4.1,13641,150,909.4,10.0,5.9,5380,248,358.67,16.51,2.4,-710,279,-47.32,18.62,15.3,56019,285,3734.61,18.99,1.8,33355,251,2223.64,16.75,0.5,28023,322,1868.21,21.50,0.6,1161,236,77.42,15.73,0.7,1747,229,116.44,15.26,0.7,6347,252,423.13,16.83,4.6,541758,770,36117.23,51.31,29.2,7930,280,528.66,18.70,0.7,516,223,34.40,14.89,0.9,867,220,57.83,14.64,0.0,-158,96,-10.5,6.4,4.8,121757,418,8117.11,27.85,2.5,1670,223,111.34,14.84
MI18-L8-B!0!0!1388.0!2019-04-17!15-41-32!15!10!1500!1388.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1388.0,1388.0,15,20,XRay Tube Generator,1.23E+05,1.2,243,36,16.2,2.4,0.9,6117,89,407.8,6.0,7.6,73782,275,4918.81,18.31,0.8,605,60,40.3,4.0,9.2,12228,145,815.2,9.7,3.5,4614,258,307.63,17.23,1.2,-415,322,-27.67,21.50,11.7,56293,284,3752.89,18.95,0.8,29237,241,1949.12,16.05,0.6,24184,334,1612.25,22.26,0.3,1282,239,85.46,15.95,0.5,1751,229,116.74,15.25,0.5,6694,252,446.24,16.83,6.3,554272,781,36951.47,52.09,27.7,7457,282,497.15,18.78,0.2,455,224,30.36,14.96,1.2,1063,221,70.85,14.76,0.0,-1076,1,-71.705,0.037,3.1,116966,425,7797.76,28.31,0.7,1825,237,121.66,15.78
MI18-L8-B!0!0!1390.0!2019-04-17!15-42-03!15!10!1500!1390.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1390.0,1390.0,15,20,XRay Tube Generator,1.25E+05,0.8,243,37,16.2,2.5,1.8,7122,95,474.8,6.3,7.4,80624,286,5374.90,19.09,0.6,760,60,50.6,4.0,12.8,12233,145,815.5,9.7,5.1,5732,271,382.11,18.07,2.9,-1206,328,-80.37,21.87,10.8,62148,295,4143.18,19.63,1.8,31541,246,2102.74,16.41,0.6,24202,334,1613.47,22.28,0.9,1016,239,67.72,15.94,0.3,1390,229,92.64,15.24,0.3,6071,252,404.73,16.80,6.2,549333,779,36622.20,51.92,30.2,7981,283,532.08,18.86,0.8,515,223,34.35,14.90,0.7,1103,221,73.56,14.75,0.0,-1227,1,-81.771,0.037,5.6,132202,449,8813.48,29.91,1.7,2271,237,151.37,15.82
MI18-L8-B!0!0!1392.0!2019-04-17!15-42-33!15!10!1500!1392.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1392.0,1392.0,15,20,XRay Tube Generator,1.24E+05,1.2,310,37,20.6,2.5,2.6,6570,91,438.0,6.1,10.3,79184,284,5278.90,18.90,0.8,562,60,37.4,4.0,11.3,12240,146,816.0,9.8,5.5,4649,219,309.90,14.57,2.4,-578,199,-38.50,13.28,12.1,58012,287,3867.47,19.15,1.0,33540,250,2236.03,16.66,0.5,27817,265,1854.46,17.65,0.9,1286,222,85.76,14.80,0.3,1766,226,117.70,15.06,0.6,5961,249,397.40,16.59,6.5,547433,761,36495.53,50.72,26.8,7666,276,511.04,18.40,0.7,665,223,44.33,14.87,1.4,1240,214,82.64,14.27,4.9,11,44,0.7,3.0,8.5,127766,386,8517.76,25.72,1.9,1962,175,130.83,11.64
MI18-L8-B!0!0!1394.0!2019-04-17!15-43-03!15!10!1500!1394.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1394.0,1394.0,15,19,XRay Tube Generator,1.19E+05,1.1,212,35,14.1,2.4,0.6,4767,80,317.8,5.3,8.9,63598,255,4239.83,17.02,1.1,684,58,45.6,3.9,9.1,9830,136,655.4,9.1,5.2,4826,270,321.76,18.00,1.3,-541,330,-36.06,21.99,13.9,55647,285,3709.79,19.01,1.7,34270,253,2284.64,16.85,1.2,27791,340,1852.74,22.66,0.5,1206,239,80.42,15.96,1.0,1858,228,123.85,15.21,0.4,6156,250,410.39,16.65,5.6,515014,756,34334.26,50.41,22.8,7651,278,510.04,18.51,0.5,540,222,36.01,14.77,1.0,1337,216,89.11,14.41,0.0,-2490,1,-166.005,0.037,4.2,123961,439,8264.04,29.29,1.7,2020,237,134.66,15.82
MI18-L8-B!0!0!1396.0!2019-04-17!15-43-34!15!10!1500!1396.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1396.0,1396.0,15,19,XRay Tube Generator,1.22E+05,0.3,330,38,22.0,2.5,1.3,6486,91,432.4,6.1,8.3,78596,283,5239.72,18.88,0.5,886,195,59.07,13.02,12.2,11461,146,764.1,9.7,4.5,4621,262,308.05,17.48,2.7,-474,325,-31.59,21.67,18.0,64671,299,4311.37,19.93,0.9,37481,258,2498.74,17.20,0.8,36212,354,2414.10,23.63,0.9,1637,242,109.15,16.13,0.6,1951,226,130.08,15.10,0.5,6592,249,439.45,16.60,5.1,517529,757,34501.91,50.44,23.6,7365,276,491.01,18.37,0.6,295,220,19.64,14.63,0.9,791,215,52.71,14.36,7.4,63,144,4.2,9.6,6.0,125182,437,8345.44,29.12,2.3,2076,239,138.39,15.96
MI18-L8-B!0!0!1398.0!2019-04-17!15-44-04!15!10!1500!1398.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1398.0,1398.0,15,20,XRay Tube Generator,1.22E+05,0.2,329,38,21.9,2.5,1.6,6045,89,403.0,5.9,6.8,68541,266,4569.40,17.70,0.7,1270,67,84.7,4.5,7.0,9403,135,626.9,9.0,2.0,4683,262,312.19,17.44,1.1,587,327,39.13,21.80,9.0,51864,278,3457.60,18.51,1.7,35284,254,2352.26,16.96,0.5,26516,338,1767.76,22.52,0.7,1520,239,101.31,15.96,0.3,1928,229,128.55,15.24,0.8,7324,254,488.30,16.90,6.7,551837,779,36789.17,51.90,28.1,7539,279,502.60,18.60,0.7,745,222,49.68,14.81,1.0,1247,217,83.15,14.50,0.0,-3457,1,-230.453,0.037,4.5,119407,429,7960.47,28.60,0.7,2270,237,151.31,15.81
MI18-L8-B!0!0!1400.0!2019-04-17!15-44-33!15!10!1500!1400.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1400.0,1400.0,15,20,XRay Tube Generator,1.25E+05,0.4,284,38,18.9,2.5,1.1,5652,87,376.8,5.8,8.4,69967,269,4664.48,17.95,1.1,542,65,36.2,4.3,10.9,9114,136,607.6,9.0,4.1,5117,226,341.13,15.09,2.0,-444,216,-29.61,14.38,16.0,53688,280,3579.19,18.70,1.2,36766,257,2451.05,17.14,0.8,31137,286,2075.81,19.05,1.0,1665,229,110.98,15.23,0.7,1779,227,118.59,15.12,0.5,6784,251,452.25,16.74,5.7,566523,776,37768.21,51.70,29.7,8212,278,547.48,18.54,0.9,614,221,40.93,14.72,1.1,1453,214,96.88,14.28,6.7,645,162,42.99,10.78,8.0,125371,394,8358.04,26.24,1.5,2011,189,134.07,12.59
MI18-L8-B!0!0!1402.0!2019-04-17!15-45-03!15!10!1500!1402.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1402.0,1402.0,15,20,XRay Tube Generator,1.24E+05,0.6,256,35,17.0,2.3,1.3,4537,78,302.5,5.2,9.4,70650,269,4710.02,17.90,0.6,1017,64,67.8,4.3,15.4,10855,142,723.7,9.4,4.8,4739,218,315.90,14.50,1.5,-111,200,-7.41,13.31,8.2,34169,241,2277.96,16.08,1.5,25132,230,1675.45,15.34,0.7,13281,234,885.41,15.63,0.6,651,217,43.43,14.49,0.6,1458,227,97.17,15.11,0.3,6184,253,412.24,16.84,6.4,581973,784,38798.20,52.24,32.4,8567,283,571.11,18.90,0.5,458,227,30.53,15.15,1.3,1044,218,69.58,14.51,0.0,1399,1,93.291,0.037,7.7,126749,384,8449.91,25.62,2.8,1908,166,127.20,11.06
MI18-L8-B!0!0!1404.0!2019-04-17!15-45-35!15!10!1500!1404.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1404.0,1404.0,15,20,XRay Tube Generator,1.22E+05,0.4,213,37,14.2,2.4,0.5,2953,67,196.9,4.5,9.7,57574,244,3838.25,16.24,0.7,1057,63,70.5,4.2,2.4,9898,153,659.89,10.22,4.9,4718,275,314.53,18.31,1.7,1493,330,99.50,22.00,9.2,26712,226,1780.79,15.09,1.2,21062,223,1404.15,14.84,1.4,12156,309,810.42,20.63,0.9,345,235,22.99,15.70,0.3,1143,231,76.18,15.43,0.4,6012,255,400.81,16.99,7.4,586354,802,39090.27,53.46,28.2,8526,288,568.37,19.23,0.5,1020,227,67.99,15.14,1.4,1399,221,93.26,14.73,5.0,-831,109,-55.4,7.3,3.8,119737,432,7982.44,28.81,1.6,1266,232,84.43,15.49
MI18-L8-B!0!0!1406.0!2019-04-17!15-46-04!15!10!1500!1406.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1406.0,1406.0,15,20,XRay Tube Generator,1.34E+05,0.7,211,36,14.1,2.4,2.0,3795,75,253.0,5.0,8.1,66555,262,4437.01,17.45,1.4,1485,68,99.0,4.6,1.0,10622,154,708.16,10.25,4.5,4830,271,322.03,18.06,1.4,1348,331,89.84,22.08,8.7,32482,239,2165.46,15.94,0.8,22008,225,1467.19,14.99,1.0,13638,315,909.21,20.99,0.5,538,237,35.90,15.83,0.6,1427,233,95.13,15.55,0.4,6955,259,463.70,17.29,7.1,719425,876,47961.64,58.41,32.4,9725,297,648.31,19.79,0.5,446,223,29.76,14.89,1.7,1117,220,74.47,14.68,5.2,-1062,106,-70.8,7.1,4.5,118634,430,7908.92,28.64,1.6,1440,235,95.99,15.66
MI18-L8-B!0!0!1408.0!2019-04-17!15-46-34!15!10!1500!1408.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1408.0,1408.0,15,20,XRay Tube Generator,1.30E+05,0.8,145,35,9.7,2.4,3.6,3180,70,212.0,4.6,6.0,62240,253,4149.35,16.86,0.3,1292,65,86.1,4.4,14.3,11392,142,759.4,9.5,4.0,4283,213,285.56,14.21,1.8,1057,200,70.46,13.35,11.1,29491,231,1966.06,15.37,1.3,24124,228,1608.27,15.22,0.8,14679,239,978.62,15.94,0.7,732,221,48.82,14.73,0.5,1556,230,103.75,15.36,0.4,6590,257,439.36,17.11,7.3,667962,833,44530.79,55.54,34.8,9198,289,613.19,19.26,0.3,386,226,25.72,15.05,1.0,910,216,60.64,14.37,0.0,2565,1,170.976,0.037,5.3,120861,376,8057.37,25.09,1.1,1287,168,85.81,11.20
MI18-L8-B!0!0!1410.0!2019-04-17!15-47-04!15!10!1500!1410.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1410.0,1410.0,15,20,XRay Tube Generator,1.32E+05,0.5,159,35,10.6,2.3,0.8,2418,62,161.2,4.1,3.7,58780,246,3918.68,16.39,1.6,1241,65,82.7,4.4,14.3,13790,151,919.35,10.09,1.9,4202,213,280.14,14.18,1.9,1396,202,93.08,13.44,10.3,17950,204,1196.68,13.57,1.2,19273,217,1284.84,14.45,1.1,8582,226,572.15,15.08,0.4,628,221,41.85,14.76,0.7,1473,234,98.20,15.58,0.4,5508,258,367.18,17.22,7.8,703139,853,46875.93,56.90,30.6,9380,293,625.34,19.54,0.6,816,229,54.43,15.26,1.2,1178,219,78.50,14.63,0.0,1928,1,128.549,0.037,2.9,121746,378,8116.40,25.17,1.6,1138,165,75.87,10.97
MI18-L8-B!0!0!1412.0!2019-04-17!15-47-35!15!10!1500!1412.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1412.0,1412.0,15,20,XRay Tube Generator,1.36E+05,1.2,137,35,9.1,2.4,1.2,2248,62,149.8,4.1,6.9,58559,246,3903.93,16.38,1.6,1725,70,115.0,4.7,16.7,13706,151,913.73,10.07,5.1,3993,214,266.20,14.27,1.8,1322,202,88.16,13.49,9.1,18538,205,1235.88,13.68,0.9,20565,220,1370.98,14.67,1.1,10455,231,697.01,15.42,0.7,936,223,62.38,14.84,0.5,1187,233,79.13,15.53,0.4,7982,263,532.16,17.55,8.1,743430,875,49561.97,58.34,43.2,10540,297,702.63,19.83,0.4,545,228,36.35,15.19,1.0,1125,218,74.99,14.57,0.0,-20,1,-1.321,0.037,5.5,122125,378,8141.67,25.22,1.8,1460,167,97.36,11.11
MI18-L8-B!0!0!1414.0!2019-04-17!15-48-07!15!10!1500!1414.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1414.0,1414.0,15,20,XRay Tube Generator,1.39E+05,0.6,177,35,11.8,2.3,0.8,2017,57,134.5,3.8,6.4,55948,240,3729.90,15.99,0.8,2338,74,155.9,4.9,17.1,11240,141,749.3,9.4,2.6,3837,212,255.78,14.16,1.6,1983,202,132.23,13.48,8.7,13858,193,923.84,12.85,1.7,17967,214,1197.82,14.24,1.8,7905,225,526.98,15.01,0.4,355,221,23.65,14.74,0.6,1497,235,99.79,15.64,0.6,6725,262,448.36,17.48,9.0,797206,903,53147.07,60.20,49.5,11137,300,742.45,20.01,0.4,575,227,38.35,15.11,1.0,1317,218,87.83,14.55,5.2,-585,267,-39.00,17.77,3.5,119137,375,7942.47,24.98,1.7,1122,165,74.78,10.97
MI18-L8-B!0!0!1416.0!2019-04-17!15-48-36!15!10!1500!1416.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1416.0,1416.0,15,20,XRay Tube Generator,1.38E+05,0.5,156,34,10.4,2.2,1.0,1856,56,123.8,3.8,6.5,49380,227,3291.98,15.11,1.1,2780,78,185.3,5.2,12.2,10339,138,689.3,9.2,2.8,4232,210,282.15,13.99,1.3,2769,201,184.60,13.43,7.3,13769,191,917.92,12.75,0.6,18922,215,1261.44,14.31,1.5,9243,226,616.20,15.09,1.4,626,221,41.76,14.71,0.8,1333,233,88.84,15.51,0.2,7538,262,502.56,17.49,9.1,805027,906,53668.44,60.39,39.6,10589,297,705.93,19.82,0.8,232,223,15.47,14.89,0.8,940,215,62.69,14.31,4.2,-1564,246,-104.29,16.40,3.7,114589,367,7639.24,24.50,1.5,1155,164,76.99,10.95
MI18-L8-B!0!0!1418.0!2019-04-17!15-49-06!15!10!1500!1418.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1418.0,1418.0,15,20,XRay Tube Generator,1.23E+05,0.5,204,35,13.6,2.4,0.4,2209,63,147.2,4.2,5.3,55587,246,3705.79,16.39,0.9,1908,84,127.2,5.6,7.5,10621,155,708.06,10.33,2.2,4360,259,290.67,17.27,2.0,2108,301,140.53,20.06,8.5,19841,232,1322.76,15.50,1.0,20049,227,1336.62,15.11,1.4,10978,285,731.89,19.01,0.8,831,231,55.38,15.39,0.5,1369,231,91.30,15.37,0.7,7844,259,522.90,17.24,5.6,621089,818,41405.93,54.56,32.4,8822,289,588.12,19.28,0.6,132,225,8.82,15.03,0.8,824,219,54.90,14.59,3.5,-1128,411,-75.18,27.41,3.2,111615,409,7440.99,27.28,1.4,957,213,63.80,14.21
MI18-L8-B!0!0!1420.0!2019-04-17!15-49-35!15!10!1500!1420.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe,1420.0,1420.0,15,19,XRay Tube Generator,1.14E+05,0.5,194,34,12.9,2.3,1.7,2425,62,161.7,4.2,6.6,58915,246,3927.65,16.42,2.1,1383,65,92.2,4.3,6.0,11697,142,779.8,9.5,2.0,4244,257,282.93,17.10,0.9,1691,321,112.72,21.38,13.4,25040,220,1669.36,14.67,1.1,21185,220,1412.35,14.65,0.7,11964,305,797.62,20.37,0.4,1132,234,75.46,15.62,0.3,1604,229,106.93,15.28,0.4,7012,254,467.45,16.96,6.0,517030,760,34468.67,50.69,28.6,7169,282,477.93,18.79,0.3,406,227,27.06,15.16,0.6,1038,221,69.23,14.74,0.0,-141,1,-9.395,0.037,3.4,109265,413,7284.36,27.54,1.8,1344,229,89.57,15.29
